symbol,name,sector,date,time,timestamp,open,high,low,close,volume
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-04,09:30,2026-09-04 09:30:00,1742.4,1753.36,1734.29,1745.24,228381
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-04,10:00,2026-09-04 10:00:00,1745.24,1761.45,1738.79,1754.97,207162
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-04,10:30,2026-09-04 10:30:00,1754.97,1764.83,1752.47,1762.32,341647
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-04,11:00,2026-09-04 11:00:00,1762.32,1765.73,1761.4,1764.81,230688
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-04,11:30,2026-09-04 11:30:00,1764.81,1767.07,1749.94,1752.19,198542
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-04,12:00,2026-09-04 12:00:00,1752.19,1760.74,1744.66,1753.21,152913
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-04,12:30,2026-09-04 12:30:00,1753.21,1754.8,1746.4,1747.99,215109
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-04,13:00,2026-09-04 13:00:00,1747.99,1759.25,1743.72,1754.97,299721
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-04,13:30,2026-09-04 13:30:00,1754.97,1768.13,1752.58,1765.72,179457
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-04,14:00,2026-09-04 14:00:00,1765.72,1767.11,1756.61,1758.0,197020
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-04,14:30,2026-09-04 14:30:00,1758.0,1760.8,1753.09,1755.88,148239
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-04,15:00,2026-09-04 15:00:00,1755.88,1757.47,1752.64,1754.23,155109
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-04,15:30,2026-09-04 15:30:00,1754.23,1760.04,1737.82,1743.59,477882
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-07,09:30,2026-09-07 09:30:00,1755.15,1765.45,1752.5,1762.79,336153
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-07,10:00,2026-09-07 10:00:00,1762.79,1762.96,1759.65,1759.82,283009
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-07,10:30,2026-09-07 10:30:00,1759.82,1763.24,1746.68,1750.09,192035
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-07,11:00,2026-09-07 11:00:00,1750.09,1750.62,1740.62,1741.15,367168
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-07,11:30,2026-09-07 11:30:00,1741.15,1746.06,1738.31,1743.21,272472
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-07,12:00,2026-09-07 12:00:00,1743.21,1748.95,1738.09,1743.84,207651
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-07,12:30,2026-09-07 12:30:00,1743.84,1748.12,1741.23,1745.51,216716
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-07,13:00,2026-09-07 13:00:00,1745.51,1752.9,1742.18,1749.56,244837
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-07,13:30,2026-09-07 13:30:00,1749.56,1752.97,1743.06,1746.46,238882
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-07,14:00,2026-09-07 14:00:00,1746.46,1758.12,1744.49,1756.14,167302
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-07,14:30,2026-09-07 14:30:00,1756.14,1757.68,1747.44,1748.98,194578
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-07,15:00,2026-09-07 15:00:00,1748.98,1760.96,1745.88,1757.85,216968
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-07,15:30,2026-09-07 15:30:00,1757.85,1767.72,1753.99,1763.85,344360
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-08,09:30,2026-09-08 09:30:00,1744.34,1750.56,1735.14,1741.34,348127
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-08,10:00,2026-09-08 10:00:00,1741.34,1752.35,1734.54,1745.53,164863
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-08,10:30,2026-09-08 10:30:00,1745.53,1757.07,1737.66,1749.19,242247
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-08,11:00,2026-09-08 11:00:00,1749.19,1753.41,1748.42,1752.65,137684
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-08,11:30,2026-09-08 11:30:00,1752.65,1760.28,1747.57,1755.2,148401
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-08,12:00,2026-09-08 12:00:00,1755.2,1761.88,1753.02,1759.7,249875
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-08,12:30,2026-09-08 12:30:00,1759.7,1765.91,1747.58,1753.77,194177
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-08,13:00,2026-09-08 13:00:00,1753.77,1761.29,1743.0,1750.5,164367
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-08,13:30,2026-09-08 13:30:00,1750.5,1764.3,1748.02,1761.81,224080
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-08,14:00,2026-09-08 14:00:00,1761.81,1763.47,1759.2,1760.86,173179
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-08,14:30,2026-09-08 14:30:00,1760.86,1769.19,1756.22,1764.54,286089
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-08,15:00,2026-09-08 15:00:00,1764.54,1766.86,1758.27,1760.59,189156
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-08,15:30,2026-09-08 15:30:00,1760.59,1772.15,1746.15,1757.69,247463
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-09,09:30,2026-09-09 09:30:00,1752.3,1757.25,1748.27,1753.23,277100
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-09,10:00,2026-09-09 10:00:00,1753.23,1758.5,1743.42,1748.68,216033
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-09,10:30,2026-09-09 10:30:00,1748.68,1753.21,1744.25,1748.79,215807
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-09,11:00,2026-09-09 11:00:00,1748.79,1752.08,1739.05,1742.33,169962
SUNPHARMA,Sun Pharmaceutical,Pharmaceuticals,2026-09-09,11:30,2026-09-09 11:30:00,1742.33,1744.72,1731.02,1733.4,358640
